night_date,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),dew_point_2m (°C),soil_temperature_0_to_7cm (°C),rain (mm),snowfall (cm),wind_gusts_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),vapour_pressure_deficit (kPa),hour
2021-03-23,7.757142857142857,95.71428571428571,5.528571428571429,81.85714285714286,1016.9428571428572,10.357142857142858,94.0,7.142857142857143,7.8428571428571425,0.0,0.0,20.014285714285712,22.185714285714287,110.0,0.04285714285714286,3.0
2021-03-24,11.23076923076923,98.46153846153847,10.184615384615386,99.76923076923077,1010.9153846153846,9.4,192.07692307692307,10.992307692307692,10.738461538461538,1.0615384615384615,0.0,20.476923076923075,18.03846153846154,177.76923076923077,0.02,11.076923076923077
2021-03-25,14.684615384615386,92.0,13.284615384615384,96.53846153846153,1008.4846153846154,17.03846153846154,183.46153846153845,13.36153846153846,14.046153846153846,0.015384615384615385,0.0,32.76153846153846,29.1,189.07692307692307,0.13923076923076924,11.076923076923077
2021-03-26,12.453846153846154,61.30769230769231,8.476923076923077,0.0,1011.6615384615385,19.023076923076925,293.2307692307692,4.938461538461539,14.592307692307692,0.0,0.0,41.36923076923077,34.23846153846154,295.9230769230769,0.6107692307692307,11.076923076923077
2021-03-27,11.399999999999999,72.61538461538461,8.623076923076923,91.53846153846153,1013.0230769230768,13.076923076923077,162.3846153846154,6.561538461538461,13.169230769230769,0.0,0.0,26.084615384615386,25.99230769230769,168.30769230769232,0.3792307692307692,11.076923076923077
2021-03-28,10.515384615384615,68.07692307692308,5.676923076923076,56.0,1000.6923076923077,26.27692307692308,278.61538461538464,4.7,11.761538461538462,0.5615384615384615,0.0,55.9076923076923,43.56153846153846,280.61538461538464,0.38846153846153847,11.076923076923077
2021-03-29,4.515384615384615,64.0,1.1307692307692307,9.615384615384615,1020.8307692307692,6.823076923076924,217.84615384615384,-1.9,7.292307692307692,0.0,0.0,13.453846153846154,13.461538461538462,236.23076923076923,0.3215384615384615,11.076923076923077
2021-03-30,10.146153846153847,78.84615384615384,6.815384615384615,68.61538461538461,1019.0692307692308,17.046153846153846,184.0,6.584615384615384,10.338461538461539,0.0,0.0,33.47692307692308,32.63076923076923,186.69230769230768,0.26076923076923075,11.076923076923077
2021-03-31,11.276923076923076,90.38461538461539,8.961538461538462,100.0,1004.0,16.353846153846153,255.46153846153845,9.7,12.146153846153847,1.9769230769230768,0.0,34.223076923076924,28.27692307692308,258.46153846153845,0.11153846153846156,11.076923076923077
2021-04-01,1.6615384615384616,56.23076923076923,-3.715384615384615,0.46153846153846156,1013.0,16.700000000000003,312.84615384615387,-6.338461538461539,5.769230769230769,0.0,0.0,34.5,29.423076923076923,316.38461538461536,0.32076923076923075,11.076923076923077
2021-04-02,-0.8846153846153846,47.30769230769231,-5.892307692307692,12.846153846153847,1021.0846153846154,11.53076923076923,320.9230769230769,-10.915384615384616,2.6076923076923078,0.0,0.0,24.5,23.638461538461538,326.38461538461536,0.3153846153846154,11.076923076923077
2021-04-03,5.06923076923077,51.69230769230769,1.0,94.38461538461539,1018.1615384615385,9.584615384615384,244.07692307692307,-4.146153846153846,6.392307692307692,0.0,0.0,19.153846153846153,21.792307692307695,248.6153846153846,0.43,11.076923076923077
2021-04-04,8.038461538461538,59.38461538461539,4.146153846153846,1.0,1011.1384615384615,12.930769230769231,307.0769230769231,0.48461538461538467,9.3,0.0,0.0,25.484615384615385,26.423076923076923,313.0769230769231,0.4507692307692308,11.076923076923077
2021-04-05,9.915384615384616,43.92307692307692,5.492307692307692,36.53846153846154,1009.4846153846154,13.600000000000001,322.2307692307692,-2.253846153846154,11.415384615384616,0.0,0.0,28.192307692307693,28.292307692307695,329.2307692307692,0.7407692307692307,11.076923076923077
2021-04-06,8.992307692307692,47.76923076923077,5.2153846153846155,24.923076923076923,1009.5923076923077,9.661538461538461,265.7692307692308,-1.7615384615384617,10.615384615384615,0.0,0.0,18.023076923076925,21.384615384615383,166.76923076923077,0.6346153846153846,11.076923076923077
2021-04-07,8.523076923076923,73.6923076923077,5.838461538461539,4.461538461538462,1012.4153846153846,8.576923076923077,130.53846153846155,3.930769230769231,10.353846153846153,0.0,0.0,16.023076923076925,19.23076923076923,137.6153846153846,0.3123076923076923,11.076923076923077
2021-04-08,8.415384615384616,86.84615384615384,6.276923076923077,60.15384615384615,1014.676923076923,8.169230769230769,135.53846153846155,6.238461538461538,10.776923076923076,0.0,0.0,15.430769230769231,17.0,144.92307692307693,0.16461538461538464,11.076923076923077
2021-04-09,9.961538461538462,90.3076923076923,8.5,84.07692307692308,1013.8846153846154,7.230769230769231,116.92307692307692,8.423076923076923,11.092307692307692,0.02307692307692308,0.0,15.061538461538463,13.884615384615385,134.0,0.12153846153846154,11.076923076923077
2021-04-10,13.623076923076923,98.07692307692308,13.23076923076923,100.0,1002.1692307692308,9.838461538461539,154.46153846153845,13.292307692307693,14.353846153846153,0.03076923076923077,0.0,18.77692307692308,17.953846153846154,163.84615384615384,0.036153846153846154,11.076923076923077
2021-04-11,9.23076923076923,96.6923076923077,6.346153846153846,100.0,997.8153846153847,17.43076923076923,60.53846153846154,8.723076923076924,10.692307692307692,0.43846153846153846,0.0,34.684615384615384,30.161538461538463,65.23076923076923,0.03692307692307692,11.076923076923077
2021-04-12,7.1461538461538465,92.23076923076923,4.7153846153846155,90.6923076923077,1008.676923076923,9.807692307692308,62.07692307692308,5.992307692307692,8.015384615384615,0.12307692307692308,0.0,21.607692307692307,17.423076923076923,40.38461538461539,0.0776923076923077,11.076923076923077
2021-04-13,8.438461538461539,81.3076923076923,6.084615384615384,13.923076923076923,1013.0153846153846,8.307692307692308,229.6153846153846,5.3538461538461535,9.907692307692308,0.0,0.0,15.600000000000001,17.107692307692307,248.07692307692307,0.22615384615384615,11.076923076923077
