date,state,light_mean,light_median,light_max,light_std,quality_high_pct,quality_ephemeral_pct,quality_poor_pct,cloud_clear_pct,cloud_cloudy_pct,snow_coverage_pct,lunar_irradiance_mean,has_gaps,gap_fill_effectiveness,gap_fill_pct,quality_score
2024-03-11,NJ,0.5,0.5,0.5,0.0,0.9945410122164049,0.0051844095404304825,0.0,1.0,0.0,0.0,9.71771685389955,True,0.9618662012798138,96.18662012798139,0.9972705061082023
2024-03-12,NJ,0.5,0.5,0.5,0.0,0.9987899941826643,0.0012100058173356602,0.0,1.0,0.0,0.0,7.858602181878761,True,0.03856195462478185,3.8561954624781847,0.9993949970913321
2024-03-13,NJ,0.5,0.5,0.5,0.0,0.9722257126236183,0.02777428737638162,0.0,1.0,0.0,0.0,7.911210642283392,True,0.1548109365910413,15.48109365910413,0.9861128563118091
2024-03-14,NJ,0.5,0.5,0.5,0.0,0.9837998836532867,0.016200116346713204,0.0,1.0,0.0,0.0,8.214104596675154,True,0.09130424665503199,9.130424665503199,0.9918999418266434
2024-03-15,NJ,0.5,0.5,0.5,0.0,0.9997579988365328,0.00024200116346713205,0.0,1.0,0.0,0.0,9.560462157474959,True,0.9954299011052937,99.54299011052937,0.9998789994182664
2024-03-16,NJ,0.5804607329842932,0.5,9.5,0.8471556334619214,0.9602326934264107,0.039767306573589296,0.0,1.0,0.0,0.0,8.515511732267507,True,0.4564653868528214,45.64653868528214,0.9801163467132052
2024-03-17,NJ,0.5,0.5,0.5,0.0,0.9938662012798138,0.006133798720186155,0.0,1.0,0.0,0.0,9.56232497124895,True,0.9697452006980802,96.97452006980802,0.9969331006399069
2024-03-18,NJ,20.099999999999994,20.1,20.1,7.105427357601002e-15,0.9859080860965678,0.014091913903432228,0.0,1.0,0.0,0.0,9.177716608759912,True,0.5664549156486329,56.64549156486329,0.9929540430482839
2024-03-19,NJ,26.71173333333333,26.700000000000003,27.3,0.08308025571030002,0.9710948225712623,0.02890517742873764,0.0,1.0,0.0,0.0,8.237518334773698,True,0.26207329842931937,26.207329842931937,0.9855474112856311
2024-03-20,NJ,34.64972286212915,34.6,35.2,0.16541267865303766,0.8560232693426411,0.08709714950552647,0.0,1.0,0.0,0.0,9.474497661484836,True,0.550892379290285,55.0892379290285,0.9280116346713205
2024-03-21,NJ,44.74218731820826,44.800000000000004,44.800000000000004,0.10543026799668544,0.7424316463059919,0.03819895287958115,0.0,1.0,0.0,0.0,8.88277446147504,True,0.18043979057591622,18.04397905759162,0.8712158231529958
2024-03-22,NJ,56.600000000000016,56.6,56.6,1.4210854715202004e-14,0.81417568353694,0.0447283304246655,0.0,1.0,0.0,0.0,7.8269708670454925,True,0.18400930773705643,18.400930773705642,0.90708784176847
